mpc_step,admm_iter,k,n_c,lam_n_EE-BOX,lam_t_norm_EE-BOX,gamma_EE-BOX,lam_n_T-VERT-0,lam_t_norm_T-VERT-0,gamma_T-VERT-0,lam_n_T-VERT-1,lam_t_norm_T-VERT-1,gamma_T-VERT-1,lam_n_T-VERT-2,lam_t_norm_T-VERT-2,gamma_T-VERT-2
1083,23,7,4,1.505597,3.621860,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1083,23,8,4,11.493516,1.116533,0.000000,7.656629,2.114405,0.000000,22.479039,12.737428,0.000000,12.940455,10.286880,0.000000
1083,23,9,4,0.000000,0.000000,-0.000000,-0.000000,0.179075,0.000000,-0.000000,0.688394,-0.000000,-0.000000,0.603580,-0.000000
1083,23,10,4,1.850952,2.520152,0.552853,-0.000000,0.189617,-0.000000,-0.000000,0.727303,-0.000000,-0.000000,0.428500,0.000000
1083,23,11,4,10.529934,0.490082,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.027295,-0.000000,0.000000,0.628510
1083,23,12,4,6.886038,0.000000,-0.000000,1.560580,0.000000,0.000000,6.396001,0.002612,0.000000,3.227443,1.795107,0.000000
1083,23,13,4,9.781895,0.014033,0.000000,6.880117,0.000000,0.000000,13.111871,6.898932,0.000000,9.065006,7.166654,-0.000000
1083,23,14,4,11.858035,1.195370,0.000000,10.863812,2.459895,-0.000000,19.798112,13.430072,0.000000,11.612720,9.930084,0.000000
1083,23,15,4,1.653010,1.825173,0.151198,2.993113,0.000000,-0.000000,8.069707,0.456118,-0.000000,8.449614,1.515333,0.000000
1083,23,16,4,8.687258,0.000000,0.000000,-0.000000,0.000000,-0.000000,1.656658,1.485044,-0.000000,0.581860,0.349016,0.000000
1083,23,17,4,7.054965,0.000000,-0.000000,-0.000000,0.000000,0.000000,4.628919,3.427279,0.000000,1.683421,1.640411,-0.000000
1083,23,18,4,0.000000,0.000000,0.557335,-0.000000,0.000000,0.000000,-0.000000,1.930436,0.000000,-0.000000,1.965025,-0.000000
1083,23,19,4,8.489761,0.189467,-0.000000,-0.000000,0.000000,-0.000000,0.376619,0.000000,0.147942,0.000000,0.000000,0.152917
1083,24,0,4,17.892733,4.295718,0.000000,3.695520,1.556516,0.000000,9.647147,9.791781,0.383475,2.817205,3.474457,0.391357
1083,24,1,4,9.310789,0.507213,0.000000,1.656654,1.579139,-0.000000,5.120979,4.248331,0.198468,2.954692,2.353083,0.204511
1083,24,2,4,11.890759,1.813555,-0.000000,1.747572,0.991288,-0.000000,4.998562,5.348538,0.000000,2.400770,2.048003,-0.000000
1083,24,3,4,9.114973,0.506342,0.000000,6.571937,3.210934,-0.000000,11.292936,6.719699,0.000000,5.747655,6.051698,-0.000000
1083,24,4,4,0.499779,0.504132,1.393126,7.586547,1.692416,0.000000,9.946295,0.000121,-0.000000,9.393943,2.524319,0.000000
1083,24,5,4,11.499997,0.117928,-0.000000,6.650805,1.090683,-0.000000,13.082510,3.542997,-0.000000,8.481009,5.748148,0.000000
1083,24,6,4,10.547186,1.219712,-0.000000,0.000485,0.000351,0.000000,7.846891,10.854329,0.623337,4.659304,3.074827,0.889379
1083,24,7,4,2.116582,1.461207,0.680639,0.000620,0.000424,-0.000000,1.058519,0.000353,0.700983,1.429824,0.000274,-0.000000
1083,24,8,4,11.388636,1.204999,-0.000000,0.000929,1.919491,0.000000,7.583968,8.344558,0.000000,1.400424,1.242001,0.000000
1083,24,9,4,0.628841,0.620568,0.153539,0.001135,0.748262,0.095201,-0.003143,1.353986,0.486306,0.001938,0.817814,0.494327
1083,24,10,4,1.376362,1.369826,1.277724,0.123885,0.900083,-0.000000,0.000760,1.283411,0.000000,0.003201,1.052717,0.000000
1083,24,11,4,10.665415,0.904590,-0.000000,6.274567,0.160823,0.000000,8.628925,0.001352,-0.000000,7.671731,0.001342,-0.000000
1083,24,12,4,7.216372,0.231494,-0.000000,7.668287,0.000995,-0.000000,13.956075,4.250461,-0.000000,8.487451,4.804702,-0.000000
1083,24,13,4,9.798765,0.270389,-0.000000,4.405544,0.000820,-0.000000,10.806627,12.577477,-0.000000,5.015855,6.275460,-0.000000
1083,24,14,4,10.980351,1.587805,0.000000,0.000407,1.404322,0.000000,4.294392,3.189997,0.219462,2.994603,0.573201,0.546941
1083,24,15,4,2.071903,2.001029,0.196056,0.000344,0.000153,0.144514,2.647650,2.585424,-0.000000,2.265596,1.294723,-0.000000
1083,24,16,4,8.445783,0.293852,0.000000,0.000202,0.000125,0.165267,3.783060,1.465980,0.210103,3.307572,0.201715,0.151654
1083,24,17,4,7.134973,0.187165,-0.000000,0.505708,0.000311,0.000000,5.883865,8.122243,-0.000000,0.504071,1.818163,0.000000
1083,24,18,4,0.000899,0.000005,0.125471,2.545113,0.000188,0.000000,1.825726,1.409784,0.000000,2.237088,0.242303,-0.000000
1083,24,19,4,8.626457,0.110508,0.000000,7.122199,0.000739,-0.000000,9.769070,3.091083,-0.000000,7.623453,0.001000,-0.000000
1084,0,0,4,0.319887,1.006924,0.000000,2.468920,1.233111,-0.000000,2.442867,1.410057,-0.000000,3.035907,1.666451,0.000000
1084,0,1,4,0.149809,0.892748,0.000000,2.433355,1.216848,0.000000,2.449343,1.229815,0.000000,2.924947,1.412803,0.000000
1084,0,2,4,0.084548,0.840415,-0.000000,2.395542,1.129720,-0.000000,2.512234,1.158949,0.000000,2.840054,1.273103,-0.000000
1084,0,3,4,0.041944,0.799938,0.000000,2.364565,1.059714,0.000000,2.554073,1.115426,0.000000,2.764008,1.191288,0.000000
1084,0,4,4,0.009601,0.764310,0.000000,2.328710,1.009415,-0.000000,2.567792,1.086812,-0.000000,2.695292,1.133635,0.000000
1084,0,5,4,0.000000,0.736513,0.000000,2.286945,0.969524,-0.000000,2.563457,1.063867,0.000000,2.626398,1.086667,-0.000000
1084,0,6,4,0.000000,0.711164,0.000000,2.238764,0.934520,-0.000000,2.543666,1.042258,-0.000000,2.555044,1.045241,-0.000000
1084,0,7,4,0.000000,0.684505,0.000000,2.183648,0.901405,-0.000000,2.508798,1.019425,0.000000,2.480041,1.006712,-0.000000
1084,0,8,4,0.000000,0.656104,-0.000000,2.120791,0.868439,-0.000000,2.459130,0.993825,-0.000000,2.399777,0.969034,-0.000000
1084,0,9,4,0.000000,0.625411,-0.000000,2.049213,0.834276,-0.000000,2.394451,0.964294,0.000000,2.312695,0.930621,0.000000
1084,0,10,4,0.000000,0.591856,0.000000,1.967781,0.797793,-0.000000,2.314157,0.929875,0.000000,2.217195,0.890173,-0.000000
1084,0,11,4,0.000000,0.554828,0.000000,1.875177,0.757993,-0.000000,2.217279,0.889704,0.000000,2.111561,0.846545,0.000000
1084,0,12,4,0.000000,0.513653,0.000000,1.769838,0.713918,0.000000,2.102442,0.842912,-0.000000,1.993864,0.798654,-0.000000
1084,0,13,4,0.000000,0.467536,-0.000000,1.649828,0.664559,0.000000,1.967740,0.788525,0.000000,1.861820,0.745375,0.000000
1084,0,14,4,0.000000,0.415472,-0.000000,1.512594,0.608731,-0.000000,1.810456,0.725321,-0.000000,1.712495,0.685396,-0.000000
1084,0,15,4,0.000000,0.356057,-0.000000,1.354444,0.544843,0.000000,1.626470,0.651567,0.000000,1.541711,0.616960,0.000000
1084,0,16,4,0.000000,0.287086,-0.000000,1.169469,0.470440,0.000000,1.409012,0.564506,-0.000000,1.342784,0.537347,0.000000
1084,0,17,4,0.000000,0.204779,0.000000,0.947244,0.381259,0.000000,1.146074,0.459310,0.000000,1.103772,0.441757,-0.000000
1084,0,18,4,0.000000,0.102815,-0.000000,0.668176,0.269275,0.000000,0.815402,0.327028,-0.000000,0.801583,0.320902,-0.000000
1084,0,19,4,0.028057,0.034774,-0.000000,0.293771,0.118942,-0.000000,0.376107,0.151331,-0.000000,0.389897,0.156079,0.000000
1084,1,0,4,2.648724,1.094657,0.835068,2.600693,0.000000,0.000000,4.317248,0.000000,0.000000,4.475410,0.000000,0.000000
1084,1,1,4,2.343653,0.881132,0.879529,2.158668,0.000000,0.000000,3.761800,0.000000,0.000000,3.498188,0.808498,0.000000
1084,1,2,4,2.348504,0.935983,0.871182,2.331289,0.128032,0.000000,4.385505,0.761279,0.000000,3.848588,1.783925,0.000000
1084,1,3,4,2.266205,0.998189,0.857498,2.599725,0.117045,0.000000,4.688078,0.659134,0.000000,4.206270,1.716545,0.000000
1084,1,4,4,2.103304,1.069372,0.837521,2.885577,0.123328,0.000000,4.908665,0.335594,0.000000,4.606834,1.355935,0.000000
1084,1,5,4,1.918674,1.162186,0.794404,3.188756,0.184816,0.000000,5.126506,0.037400,0.000000,5.078272,0.951745,0.000000
1084,1,6,4,1.786314,1.232908,0.739601,3.494870,0.237119,0.000000,5.451142,0.000000,0.000000,5.548528,0.613126,0.000000
1084,1,7,4,1.672739,1.295238,0.680777,3.806492,0.276998,0.000000,5.804716,0.000000,0.000000,6.015086,0.338456,0.000000
1084,1,8,4,1.570955,1.351099,0.616405,4.133669,0.301710,0.000000,6.186263,0.000000,0.000000,6.486230,0.119429,0.000000
1084,1,9,4,1.483356,1.402549,0.545128,4.490079,0.308615,0.000000,6.621364,0.000000,0.000000,6.976875,0.000000,0.000000
1084,1,10,4,1.410958,1.452054,0.465614,4.885047,0.292175,0.000000,7.136591,0.000000,0.000000,7.520320,0.000000,0.000000
1084,1,11,4,1.341966,1.486212,0.376438,5.326690,0.264253,0.000000,7.708534,0.000000,0.000000,8.105194,0.000000,0.000000
1084,1,12,4,1.270921,1.502409,0.275984,5.827341,0.231934,0.000000,8.349187,0.000000,0.000000,8.751449,0.000000,0.000000
1084,1,13,4,1.194735,1.498944,0.162311,6.400670,0.196845,0.000000,9.073890,0.000000,0.000000,9.474878,0.000000,0.000000
1084,1,14,4,1.111502,1.476847,0.032883,7.064315,0.157769,0.000000,9.899812,0.000000,0.000000,10.288904,0.000000,0.000000
1084,1,15,4,1.061560,1.419497,0.000000,7.863667,0.129048,0.000000,10.920039,0.000000,0.000000,11.290022,0.000000,0.000000
1084,1,16,4,0.980827,1.380621,0.000000,8.812225,0.088006,0.000000,12.135045,0.000000,0.000000,12.492943,0.000000,0.000000
1084,1,17,4,0.841597,1.336637,0.056751,9.942171,0.026755,0.000000,13.559026,0.000000,0.000000,13.906318,0.000000,0.000000
1084,1,18,4,0.684688,1.101495,0.285958,11.359774,0.000000,0.000000,15.269529,0.000000,0.000000,15.552554,0.000000,0.000000
1084,1,19,4,0.516842,0.765379,0.560916,13.265355,0.002256,0.000000,17.682700,0.313720,0.000000,17.784417,0.000000,0.000000
1084,2,0,4,2.761490,0.887832,-0.000000,4.433465,0.000067,0.000000,6.427107,0.070897,0.000000,6.744526,0.647307,0.000000
1084,2,1,4,2.537219,0.698148,-0.000000,4.524869,0.000061,0.000000,7.199973,1.772629,0.000000,6.512716,1.665785,0.000000
1084,2,2,4,2.528954,0.812259,-0.000000,5.233485,0.000083,0.000000,8.263210,1.978266,0.000000,7.579558,1.570913,0.000000
1084,2,3,4,2.411056,0.912816,-0.000000,5.306554,0.000081,-0.000000,8.142316,1.188033,0.000000,7.847153,0.818968,0.000000
1084,2,4,4,2.221602,0.999344,-0.000000,4.979683,0.267359,-0.000000,7.578550,0.738809,0.000000,7.585686,0.571491,0.000000
1084,2,5,4,2.028316,1.081831,-0.000000,4.491632,0.185843,0.000000,6.866418,0.737351,0.000000,6.922400,0.421347,0.000000
1084,2,6,4,1.888302,1.135812,-0.000000,3.894990,0.000119,-0.000000,6.011610,0.986225,0.000000,5.987873,0.587964,0.000000
1084,2,7,4,1.766456,1.179619,-0.000000,3.049989,0.000169,-0.000000,4.996839,1.242334,0.000000,4.956289,0.998933,0.000000
1084,2,8,4,1.656234,1.216645,-0.000000,2.153423,0.000231,-0.000000,3.931517,1.545563,0.000000,3.880960,1.420008,0.000000
1084,2,9,4,1.558919,1.249471,-0.000000,1.251473,0.247030,0.000000,2.897649,1.887322,0.000000,2.785368,1.774897,0.000000
1084,2,10,4,1.472626,1.278099,-0.000000,0.144353,0.523399,0.000000,1.874775,2.193258,0.000000,1.712114,2.077414,0.000000
1084,2,11,4,1.323675,1.315592,0.001847,-0.000410,0.400039,0.088767,0.760909,1.733186,0.119249,1.040522,1.924762,0.119875
1084,2,12,4,1.163555,1.158050,0.197874,-0.000417,0.577620,0.064297,-0.002915,1.199151,0.326253,0.614019,1.650918,0.331643
1084,2,13,4,1.151320,1.145855,0.317380,-0.000314,0.707137,0.064479,0.114782,1.371962,0.324071,0.661974,1.765143,0.329414
1084,2,14,4,1.149089,1.143544,0.430679,-0.000198,0.856353,0.052656,0.128360,1.558448,0.303377,0.616346,1.904434,0.308539
1084,2,15,4,1.178632,1.173003,0.479710,-0.000125,1.064762,0.051671,0.000637,1.746850,0.286651,0.460737,2.051305,0.291818
1084,2,16,4,1.186200,1.180330,0.578807,-0.000081,1.313452,0.052202,0.000392,2.043166,0.275068,0.312557,2.248696,0.280400
1084,2,17,4,1.158595,1.152740,0.726873,-0.000054,1.631379,0.050638,0.000225,2.420948,0.259839,-0.000204,2.455247,0.265453
1084,2,18,4,1.131477,1.126924,0.776510,-0.000031,2.014344,0.056941,0.000117,2.869981,0.238470,-0.000104,2.863022,0.244550
1084,2,19,4,1.103139,1.100621,0.812969,-0.000011,2.542381,0.098895,0.000049,3.372254,0.223745,-0.000044,3.446053,0.230385
1085,0,0,4,0.319785,1.005917,-0.000000,2.468616,1.232967,-0.000000,2.443141,1.410190,-0.000000,3.036600,1.666655,-0.000000
1085,0,1,4,0.149830,0.892825,-0.000000,2.433340,1.216848,0.000000,2.449663,1.229941,0.000000,2.925324,1.412933,-0.000000
1085,0,2,4,0.084555,0.840561,0.000000,2.395600,1.129750,0.000000,2.512493,1.159041,-0.000000,2.840314,1.273202,-0.000000
1085,0,3,4,0.041946,0.800076,-0.000000,2.364640,1.059744,0.000000,2.554287,1.115502,0.000000,2.764209,1.191365,-0.000000
1085,0,4,4,0.009602,0.764437,-0.000000,2.328787,1.009444,-0.000000,2.567973,1.086877,-0.000000,2.695453,1.133697,0.000000
1085,0,5,4,0.000000,0.736630,0.000000,2.287018,0.969553,-0.000000,2.563611,1.063922,0.000000,2.626530,1.086719,0.000000
1085,0,6,4,0.000000,0.711272,-0.000000,2.238834,0.934546,-0.000000,2.543798,1.042306,0.000000,2.555152,1.045283,0.000000
1085,0,7,4,0.000000,0.684606,0.000000,2.183713,0.901430,-0.000000,2.508910,1.019466,0.000000,2.480129,1.006747,0.000000
1085,0,8,4,0.000000,0.656198,0.000000,2.120852,0.868463,-0.000000,2.459227,0.993860,-0.000000,2.399847,0.969062,0.000000
1085,0,9,4,0.000000,0.625500,0.000000,2.049269,0.834297,0.000000,2.394533,0.964323,-0.000000,2.312749,0.930643,0.000000
1085,0,10,4,0.000000,0.591939,-0.000000,1.967832,0.797813,0.000000,2.314225,0.929900,0.000000,2.217237,0.890190,-0.000000
1085,0,11,4,0.000000,0.554908,-0.000000,1.875225,0.758011,0.000000,2.217336,0.889724,-0.000000,2.111591,0.846557,-0.000000
1085,0,12,4,0.000000,0.513729,-0.000000,1.769882,0.713935,-0.000000,2.102488,0.842928,-0.000000,1.993884,0.798662,-0.000000
1085,0,13,4,0.000000,0.467608,0.000000,1.649868,0.664575,0.000000,1.967777,0.788539,0.000000,1.861831,0.745380,0.000000
1085,0,14,4,0.000000,0.415541,-0.000000,1.512630,0.608745,-0.000000,1.810485,0.725332,-0.000000,1.712498,0.685397,0.000000
1085,0,15,4,0.000000,0.356123,-0.000000,1.354477,0.544855,0.000000,1.626491,0.651575,-0.000000,1.541708,0.616959,0.000000
1085,0,16,4,0.000000,0.287150,-0.000000,1.169499,0.470452,0.000000,1.409027,0.564512,0.000000,1.342775,0.537343,-0.000000
1085,0,17,4,0.000000,0.204841,-0.000000,0.947272,0.381269,0.000000,1.146083,0.459313,-0.000000,1.103758,0.441752,0.000000
1085,0,18,4,0.000000,0.102873,-0.000000,0.668203,0.269286,0.000000,0.815406,0.327030,-0.000000,0.801565,0.320895,0.000000
1085,0,19,4,0.028063,0.034687,-0.000000,0.293809,0.118956,0.000000,0.376109,0.151331,0.000000,0.389866,0.156066,0.000000
1085,1,0,4,2.647993,1.094464,0.840185,2.601004,0.000000,0.000000,4.317625,0.000000,0.000000,4.475888,0.000000,0.000000
1085,1,1,4,2.342931,0.881072,0.886777,2.159123,0.000000,0.000000,3.761821,0.000000,0.000000,3.498556,0.806778,0.000000
1085,1,2,4,2.347568,0.935750,0.878301,2.331394,0.128165,0.000000,4.384818,0.761359,0.000000,3.848008,1.783192,0.000000
1085,1,3,4,2.265263,0.997944,0.864241,2.599648,0.117291,0.000000,4.687293,0.659524,0.000000,4.205468,1.716054,0.000000
1085,1,4,4,2.102378,1.069202,0.843859,2.885492,0.123712,0.000000,4.907891,0.336054,0.000000,4.606232,1.355447,0.000000
1085,1,5,4,1.917871,1.162034,0.800335,3.188665,0.185218,0.000000,5.125809,0.037815,0.000000,5.077723,0.951283,0.000000
1085,1,6,4,1.785634,1.232698,0.745126,3.494764,0.237555,0.000000,5.450417,0.000000,0.000000,5.548043,0.612658,0.000000
1085,1,7,4,1.672125,1.295054,0.685900,3.806393,0.277380,0.000000,5.804094,0.000000,0.000000,6.014679,0.337974,0.000000
1085,1,8,4,1.570431,1.350939,0.621128,4.133580,0.301984,0.000000,6.185724,0.000000,0.000000,6.485833,0.118842,0.000000
1085,1,9,4,1.482979,1.402487,0.549456,4.489991,0.308678,0.000000,6.621144,0.000000,0.000000,6.976746,0.000000,0.000000
1085,1,10,4,1.410659,1.452008,0.469549,4.884972,0.292152,0.000000,7.136430,0.000000,0.000000,7.520179,0.000000,0.000000
1085,1,11,4,1.341715,1.486172,0.379982,5.326633,0.264212,0.000000,7.708410,0.000000,0.000000,8.105077,0.000000,0.000000
1085,1,12,4,1.270700,1.502363,0.279140,5.827298,0.231910,0.000000,8.349105,0.000000,0.000000,8.751372,0.000000,0.000000
1085,1,13,4,1.194517,1.498872,0.165080,6.400617,0.196875,0.000000,9.073874,0.000000,0.000000,9.474870,0.000000,0.000000
1085,1,14,4,1.111209,1.476689,0.035268,7.064137,0.157907,0.000000,9.899968,0.000000,0.000000,10.289036,0.000000,0.000000
1085,1,15,4,1.061343,1.418534,0.000000,7.863858,0.128889,0.000000,10.919050,0.000000,0.000000,11.288829,0.000000,0.000000
1085,1,16,4,0.981355,1.378680,0.000000,8.812592,0.088093,0.000000,12.134945,0.000000,0.000000,12.492107,0.000000,0.000000
1085,1,17,4,0.841411,1.336619,0.055930,9.941938,0.026888,0.000000,13.558836,0.000000,0.000000,13.906138,0.000000,0.000000
1085,1,18,4,0.684572,1.101401,0.285367,11.359631,0.000000,0.000000,15.269356,0.000000,0.000000,15.552366,0.000000,0.000000
1085,1,19,4,0.516812,0.765365,0.560471,13.265258,0.002265,0.000000,17.682581,0.313765,0.000000,17.784283,0.000000,0.000000
1085,2,0,4,2.760599,0.884989,-0.000000,4.422973,0.000048,0.000000,6.426387,0.069669,0.000000,6.734803,0.620580,0.000000
1085,2,1,4,2.536345,0.695645,-0.000000,4.504066,0.000044,-0.000000,7.165342,1.729979,0.000000,6.481816,1.634427,0.000000
1085,2,2,4,2.527908,0.809515,-0.000000,5.196606,0.000075,0.000000,8.204547,1.923540,0.000000,7.522364,1.538817,0.000000
1085,2,3,4,2.410017,0.910310,-0.000000,5.273616,0.000073,-0.000000,8.095682,1.141337,0.000000,7.800980,0.794367,0.000000
1085,2,4,4,2.220604,0.997226,-0.000000,4.956210,0.274304,-0.000000,7.542054,0.701414,0.000000,7.550456,0.544811,0.000000
1085,2,5,4,2.027454,1.080054,-0.000000,4.474294,0.188885,-0.000000,6.838014,0.703114,0.000000,6.896434,0.397253,0.000000
1085,2,6,4,1.887578,1.134158,-0.000000,3.881370,0.000033,-0.000000,5.990441,0.951273,0.000000,5.966427,0.565131,0.000000
1085,2,7,4,1.765816,1.178106,-0.000000,3.044176,0.000036,-0.000000,4.983537,1.210953,0.000000,4.942214,0.980624,0.000000
1085,2,8,4,1.655699,1.215285,-0.000000,2.157577,0.000030,0.000000,3.929446,1.518354,0.000000,3.879562,1.403065,0.000000
1085,2,9,4,1.558522,1.248311,-0.000000,1.264444,0.250810,0.000000,2.909403,1.864300,0.000000,2.798273,1.766130,0.000000
1085,2,10,4,1.472301,1.277065,-0.000000,0.193083,0.528464,0.000000,1.899697,2.173735,0.000000,1.742043,2.077967,0.000000
1085,2,11,4,1.323471,1.315772,0.000872,-0.000049,0.394125,0.088755,0.791557,1.726051,0.119106,1.067613,1.927237,0.119730
1085,2,12,4,1.163313,1.157857,0.197329,-0.000066,0.567229,0.064248,0.020843,1.205531,0.326172,0.637730,1.657657,0.331562
1085,2,13,4,1.151107,1.145650,0.316885,-0.000054,0.698659,0.064442,0.132641,1.374922,0.323973,0.672714,1.767030,0.329315
1085,2,14,4,1.148845,1.143302,0.430197,-0.000038,0.851004,0.052661,0.138812,1.560203,0.303273,0.621646,1.904621,0.308432
1085,2,15,4,1.178558,1.172933,0.478862,-0.000021,1.061868,0.051626,-0.000009,1.745837,0.286555,0.461446,2.050573,0.291717
1085,2,16,4,1.186599,1.180727,0.576890,-0.000012,1.312337,0.052218,0.000000,2.041904,0.275050,0.312742,2.247863,0.280382
1085,2,17,4,1.158346,1.152486,0.727029,-0.000005,1.630636,0.050636,0.000004,2.419738,0.259962,-0.000008,2.455118,0.265579
1085,2,18,4,1.131336,1.126785,0.776463,-0.000001,2.013828,0.056919,-0.000001,2.869230,0.238515,-0.000002,2.862763,0.244596
1085,2,19,4,1.103093,1.100575,0.812900,0.000003,2.541496,0.098898,-0.000002,3.371570,0.223759,-0.000000,3.445530,0.230399
1086,0,0,4,0.317117,1.004194,-0.000000,2.469013,1.233085,0.000000,2.442650,1.410300,-0.000000,3.037192,1.667380,0.000000
1086,0,1,4,0.149902,0.892905,0.000000,2.433746,1.217156,-0.000000,2.449502,1.230056,0.000000,2.925452,1.413291,-0.000000
1086,0,2,4,0.084797,0.840719,-0.000000,2.395882,1.130026,-0.000000,2.512341,1.159159,0.000000,2.840382,1.273375,0.000000
1086,0,3,4,0.042178,0.800222,0.000000,2.364861,1.059940,-0.000000,2.554191,1.115565,0.000000,2.764243,1.191460,-0.000000
1086,0,4,4,0.009831,0.764581,0.000000,2.328964,1.009591,0.000000,2.567908,1.086915,-0.000000,2.695471,1.133755,-0.000000
1086,0,5,4,0.000000,0.736692,-0.000000,2.287168,0.969658,-0.000000,2.563541,1.063940,0.000000,2.626558,1.086765,-0.000000
1086,0,6,4,0.000000,0.711334,-0.000000,2.238959,0.934630,-0.000000,2.543739,1.042314,0.000000,2.555174,1.045316,0.000000
1086,0,7,4,0.000000,0.684665,-0.000000,2.183817,0.901496,0.000000,2.508863,1.019469,0.000000,2.480144,1.006769,-0.000000
1086,0,8,4,0.000000,0.656255,0.000000,2.120937,0.868515,-0.000000,2.459188,0.993860,-0.000000,2.399857,0.969076,0.000000
1086,0,9,4,0.000000,0.625555,-0.000000,2.049340,0.834339,-0.000000,2.394502,0.964322,-0.000000,2.312755,0.930652,-0.000000
1086,0,10,4,0.000000,0.591993,-0.000000,1.967891,0.797846,-0.000000,2.314201,0.929898,0.000000,2.217239,0.890194,-0.000000
1086,0,11,4,0.000000,0.554960,0.000000,1.875273,0.758038,0.000000,2.217317,0.889723,-0.000000,2.111589,0.846559,-0.000000
1086,0,12,4,0.000000,0.513779,0.000000,1.769921,0.713956,-0.000000,2.102474,0.842927,0.000000,1.993880,0.798662,0.000000
1086,0,13,4,0.000000,0.467658,-0.000000,1.649900,0.664591,0.000000,1.967766,0.788537,0.000000,1.861825,0.745377,0.000000
1086,0,14,4,0.000000,0.415590,0.000000,1.512655,0.608758,-0.000000,1.810477,0.725331,-0.000000,1.712489,0.685394,-0.000000
1086,0,15,4,0.000000,0.356171,0.000000,1.354497,0.544866,-0.000000,1.626487,0.651574,0.000000,1.541697,0.616955,-0.000000
1086,0,16,4,0.000000,0.287198,-0.000000,1.169514,0.470460,0.000000,1.409024,0.564512,0.000000,1.342763,0.537339,-0.000000
1086,0,17,4,0.000000,0.204889,0.000000,0.947282,0.381275,0.000000,1.146083,0.459313,-0.000000,1.103746,0.441747,-0.000000
1086,0,18,4,0.000000,0.102924,0.000000,0.668208,0.269289,-0.000000,0.815409,0.327032,-0.000000,0.801556,0.320891,0.000000
1086,0,19,4,0.028119,0.034704,0.000000,0.293783,0.118949,0.000000,0.376117,0.151336,-0.000000,0.389881,0.156072,-0.000000
1086,1,0,4,2.652339,1.092453,0.835000,2.600626,0.000000,0.000000,4.317114,0.000000,0.000000,4.473289,0.000000,0.000000
1086,1,1,4,2.348765,0.880194,0.879506,2.158456,0.000000,0.000000,3.762060,0.000000,0.000000,3.496346,0.817072,0.000000
1086,1,2,4,2.354431,0.934829,0.871169,2.330460,0.128308,0.000000,4.387078,0.768172,0.000000,3.846535,1.791855,0.000000
1086,1,3,4,2.272244,0.996458,0.857499,2.598417,0.116522,0.000000,4.688900,0.665861,0.000000,4.203702,1.724128,0.000000
1086,1,4,4,2.109546,1.066714,0.837549,2.883380,0.121125,0.000000,4.909253,0.341319,0.000000,4.601674,1.363595,0.000000
1086,1,5,4,1.923718,1.159574,0.794649,3.186510,0.182454,0.000000,5.127175,0.042451,0.000000,5.073792,0.958623,0.000000
1086,1,6,4,1.789952,1.231036,0.739832,3.492792,0.235191,0.000000,5.450035,0.000000,0.000000,5.544381,0.619346,0.000000
1086,1,7,4,1.675952,1.293428,0.680995,3.804678,0.275408,0.000000,5.803967,0.000000,0.000000,6.011521,0.344341,0.000000
1086,1,8,4,1.573675,1.349404,0.616613,4.132121,0.300657,0.000000,6.185755,0.000000,0.000000,6.483527,0.125326,0.000000
1086,1,9,4,1.485192,1.400402,0.545328,4.488655,0.308554,0.000000,6.619207,0.000000,0.000000,6.973391,0.000000,0.000000
1086,1,10,4,1.412353,1.450050,0.465807,4.883831,0.292586,0.000000,7.134584,0.000000,0.000000,7.517545,0.000000,0.000000
1086,1,11,4,1.343094,1.484409,0.376625,5.325634,0.264789,0.000000,7.706772,0.000000,0.000000,8.102820,0.000000,0.000000
1086,1,12,4,1.271858,1.500822,0.276168,5.826421,0.232454,0.000000,8.347639,0.000000,0.000000,8.749381,0.000000,0.000000
1086,1,13,4,1.195528,1.497586,0.162492,6.399879,0.197286,0.000000,9.072512,0.000000,0.000000,9.473061,0.000000,0.000000
1086,1,14,4,1.112215,1.475725,0.033062,7.063703,0.158091,0.000000,9.898509,0.000000,0.000000,10.287310,0.000000,0.000000
1086,1,15,4,1.061463,1.419499,0.000000,7.862513,0.129328,0.000000,10.918711,0.000000,0.000000,11.288568,0.000000,0.000000
1086,1,16,4,0.981953,1.378246,0.000000,8.811611,0.088584,0.000000,12.133912,0.000000,0.000000,12.491005,0.000000,0.000000
1086,1,17,4,0.842575,1.337957,0.053000,9.942328,0.027040,0.000000,13.559803,0.000000,0.000000,13.907557,0.000000,0.000000
1086,1,18,4,0.685207,1.102037,0.283368,11.359801,0.000000,0.000000,15.270001,0.000000,0.000000,15.553177,0.000000,0.000000
1086,1,19,4,0.517137,0.765803,0.559353,13.265321,0.002301,0.000000,17.682980,0.313959,0.000000,17.784733,0.000000,0.000000
1086,2,0,4,2.766167,0.884670,-0.000000,4.422063,0.000108,0.000000,6.422750,0.068512,0.000000,6.732196,0.632545,0.000000
1086,2,1,4,2.543020,0.696168,-0.000000,4.505528,0.000095,-0.000000,7.174695,1.748055,0.000000,6.486900,1.644642,0.000000
1086,2,2,4,2.535355,0.810416,-0.000000,5.201936,0.000165,-0.000000,8.219497,1.939705,0.000000,7.532784,1.551429,0.000000
